TradingDay,OrderLocalID,OrderSysID,FrontID,SessionID,OrderRef,InvestorID,BusinessUnitID,MarketID,ShareholderID,AccountID,CurrencyID,ExchangeID,SecurityID,OrderPriceType,TimeCondition,VolumeCondition,MinVolume,Direction,Price,VolumeTotalOriginal,VolumeTraded,VolumeCanceled,OrderSysStatus,OrderStatus,OrderSubmitStatus,ExchErrorMsg,ErrorID,BranchID,PbuID,OperatorID,InsertDate,InsertTime,CancelTime,ActiveTraderID,ActiveUserID,UserProductInfo,OuterIPAddress,MacAddress,RequestID,CombOffsetFlag,CombHedgeFlag,TradingCodeClass,TransfereePbuID,IsSystemCreated,UserForceClose,LotType,ForceCloseReason,TerminalInfo,HDSerial,BInfo,SInfo,IInfo,InsertMillisec,Operway,DepartmentID,ProperCtrlBusinessType,ProperCtrlPassFlag,CondCheck,RecordNumber,IsCacheOrder,Turnover,ExchVolume,MeasureIndex,RtnFloatInfo,RtnIntInfo,Mobile,InnerIPAddress,OrderType,TraderOfferID,GTDate
20200511,B400000012,12002B400000012,1,1031077898,000000000008,320000074162,320000074162,2,0242309710,32000007416201,CNY,2,002941,2,3,1,0,0,16.4200000000@ec51b81e856b3040,2000,0,2000,4,5,3,,0,B4,395917,320000074162,20200511,11:04:50,11:04:59,395917,320000074162,EasyStrate,10.224.78.6,00-0F-53-6D-95-F0,56,,,a,,0,0,,,EasyStrategy,,Buy_3buy_3can,,0,990,,3200, , ,,0,0,0.0000000000@0000000000000000,2000,3384,1613509.2885865001@0ccee049c59e3841,999999999,,10.224.78.6,0,1,
20200511,G600000001,12002G600000001,1004,-1701380091,1,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300831,2,3,1,0,0,6.9300000000@b81e85eb51b81b40,135500,0,135500,4,5,3,,0,G6,395917,390000010056,20200511,08:30:08,09:15:59,395917,390000010056,,139.199.71.35,40-8D-5C-12-9A-2C,0,,,a,,0,0,,,,,,,0,640,,3900, , ,,0,1,0.0000000000@0000000000000000,135500,1,943280.9600000000@b81e85eb61c92c41,999999999,,172.16.20.9,6,1,
20200511,G600000003,12002G600000003,1,1031077922,1,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,002550,2,3,1,0,0,4.1500000000@9a99999999991040,226500,0,226500,4,5,3,,0,G6,395917,390000010056,20200511,09:30:01,09:30:01,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,181,,3900, , ,,0,0,0.0000000000@0000000000000000,226500,2,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000005,12002G600000005,1,1031077922,2,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,002912,2,3,1,0,0,176.0500000000@9a99999999016640,5300,0,5300,4,5,3,,0,G6,395917,390000010056,20200511,09:30:01,09:30:01,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,282,,3900, , ,,0,0,0.0000000000@0000000000000000,5300,3,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000007,12002G600000007,1,1031077922,3,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300560,2,3,1,0,0,18.1200000000@1f85eb51b81e3240,11600,0,11600,4,5,3,,0,G6,395917,390000010056,20200511,09:30:02,09:30:02,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,288,,3900, , ,,0,0,0.0000000000@0000000000000000,11600,4,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000009,12002G600000009,1,1031077934,1,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002758,2,3,1,0,0,10.6000000000@3333333333332540,56500,0,56500,4,5,3,,0,G6,395917,390000010146,20200511,09:30:02,09:30:07,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,591,3,3900, , ,,0,0,0.0000000000@0000000000000000,56500,5,618126.6539160000@f513ce4e1ddd2241,999999999,,192.68.253.36,0,1,
20200511,G600000010,12002G600000010,1,1031077934,2,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002731,2,3,1,0,0,7.4000000000@9a99999999991d40,80200,0,80200,4,5,3,,0,G6,395917,390000010146,20200511,09:30:03,09:30:08,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,397,3,3900, , ,,0,0,0.0000000000@0000000000000000,80200,6,616333.9573656000@edd22bea1bcf2241,999999999,,192.68.253.36,0,1,
20200511,G600000011,12002G600000011,1,1031077934,3,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002822,2,3,1,0,0,10.6000000000@3333333333332540,56400,0,56400,4,5,3,,0,G6,395917,390000010146,20200511,09:30:03,09:30:08,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,598,3,3900, , ,,0,0,0.0000000000@0000000000000000,56400,7,1214406.4377736000@3fee1170c6873241,999999999,,192.68.253.36,0,1,
20200511,G600000014,12002G600000014,1,1031077934,4,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300706,2,3,1,0,0,29.1800000000@ae47e17a142e3d40,20400,0,20400,4,5,3,,0,G6,395917,390000010146,20200511,09:30:08,09:30:13,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,318,3,3900, , ,,0,0,0.0000000000@0000000000000000,20400,10,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000021,12002G600000021,1,1031077922,4,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300715,2,3,1,0,0,30.9800000000@7b14ae47e1fa3e40,17200,0,17200,4,5,3,,0,G6,395917,390000010056,20200511,09:30:13,09:30:13,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,956,,3900, , ,,0,0,0.0000000000@0000000000000000,17200,11,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000023,12002G600000023,1,1031077934,5,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002881,2,3,1,0,0,19.7100000000@f6285c8fc2b53340,27800,0,27800,4,5,3,,0,G6,395917,390000010146,20200511,09:30:18,09:30:24,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,987,3,3900, , ,,0,0,0.0000000000@0000000000000000,27800,13,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000024,12002G600000024,1,1031077922,5,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,002881,2,3,1,0,0,19.7300000000@7b14ae47e1ba3340,47600,0,47600,4,5,3,,0,G6,395917,390000010056,20200511,09:30:18,09:30:18,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,987,,3900, , ,,0,0,0.0000000000@0000000000000000,47600,12,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000028,12002G600000028,1,1031077922,6,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,000004,2,3,1,0,0,26.2000000000@3333333333333a40,35800,0,35800,4,5,3,,0,G6,395917,390000010056,20200511,09:30:26,09:30:26,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,834,,3900, , ,,0,0,0.0000000000@0000000000000000,35800,23,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000030,12002G600000030,1,1031077934,6,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300166,2,3,1,0,0,15.0000000000@0000000000002e40,39300,0,39300,4,5,3,,0,G6,395917,390000010146,20200511,09:30:46,09:30:51,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,344,3,3900, , ,,0,0,0.0000000000@0000000000000000,39300,72,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000033,12002G600000033,1,1031077922,7,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300638,2,3,1,0,0,74.4300000000@ec51b81e859b5240,11100,0,11100,4,5,3,,0,G6,395917,390000010056,20200511,09:31:01,09:31:01,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,120,,3900, , ,,0,0,0.0000000000@0000000000000000,11100,105,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000035,12002G600000035,1,1031077934,7,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300655,2,3,1,0,0,36.0000000000@0000000000004240,16500,0,16500,4,5,3,,0,G6,395917,390000010146,20200511,09:31:30,09:31:35,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,289,3,3900, , ,,0,0,0.0000000000@0000000000000000,16500,212,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000038,12002G600000038,1,1031077934,8,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002291,2,3,1,0,0,19.8600000000@5c8fc2f528dc3340,30200,0,30200,4,5,3,,0,G6,395917,390000010146,20200511,09:33:07,09:33:12,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,955,3,3900, , ,,0,0,0.0000000000@0000000000000000,30200,634,1214007.2826823001@02de5d4837863241,999999999,,192.68.253.36,0,1,
20200511,G600000039,12002G600000039,1,1031077934,9,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300514,2,3,1,0,0,10.9700000000@713d0ad7a3f02540,54300,0,54300,4,5,3,,0,G6,395917,390000010146,20200511,09:33:10,09:33:15,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,72,3,3900, , ,,0,0,0.0000000000@0000000000000000,54300,642,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000044,12002G600000044,1,1031077934,10,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002560,2,3,1,0,0,8.8400000000@ae47e17a14ae2140,67800,0,67800,4,5,3,,0,G6,395917,390000010146,20200511,09:35:16,09:35:21,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,857,3,3900, , ,,0,0,0.0000000000@0000000000000000,67800,952,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000047,12002G600000047,1,1031077934,11,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002117,2,3,1,0,0,11.0000000000@0000000000002640,54500,0,54500,4,5,3,,0,G6,395917,390000010146,20200511,09:36:34,09:36:39,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,9,3,3900, , ,,0,0,0.0000000000@0000000000000000,54500,1277,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000050,12002G600000050,1,1031077934,12,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300379,2,3,1,0,0,48.0000000000@0000000000004840,12500,0,12500,4,5,3,,0,G6,395917,390000010146,20200511,09:39:28,09:39:33,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,96,3,3900, , ,,0,0,0.0000000000@0000000000000000,12500,1672,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000052,12002G600000052,1,1031077934,13,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300618,2,3,1,0,0,54.0000000000@0000000000004b40,11100,0,11100,4,5,3,,0,G6,395917,390000010146,20200511,09:40:28,09:40:33,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,845,3,3900, , ,,0,0,0.0000000000@0000000000000000,11100,1749,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000055,12002G600000055,1,1031077934,14,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002739,2,3,1,0,0,17.0000000000@0000000000003140,35100,0,35100,4,5,3,,0,G6,395917,390000010146,20200511,09:41:08,09:41:13,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,668,3,3900, , ,,0,0,0.0000000000@0000000000000000,35100,1815,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000058,12002G600000058,1,1031077934,15,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300427,2,3,1,0,0,18.0000000000@0000000000003240,32300,0,32300,4,5,3,,0,G6,395917,390000010146,20200511,09:41:18,09:41:23,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,836,3,3900, , ,,0,0,0.0000000000@0000000000000000,32300,1837,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000059,12002G600000059,1,1031077922,8,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300427,2,3,1,0,0,18.0200000000@85eb51b81e053240,8100,0,8100,4,5,3,,0,G6,395917,390000010056,20200511,09:41:18,09:41:18,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,836,,3900, , ,,0,0,0.0000000000@0000000000000000,8100,1836,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000063,12002G600000063,1,1031077934,16,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002057,2,3,1,0,0,7.4000000000@9a99999999991d40,81000,0,81000,4,5,3,,0,G6,395917,390000010146,20200511,09:43:02,09:43:07,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,921,3,3900, , ,,0,0,0.0000000000@0000000000000000,81000,2001,1809909.9199999999@b81e85ebf59d3b41,999999999,,192.68.253.36,0,1,
20200511,G600000066,12002G600000066,1,1031077922,9,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300518,2,3,1,0,0,22.0200000000@85eb51b81e053640,25300,0,25300,4,5,3,,0,G6,395917,390000010056,20200511,09:43:25,09:43:25,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,858,,3900, , ,,0,0,0.0000000000@0000000000000000,25300,2018,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000068,12002G600000068,1,1031077934,17,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300677,2,3,1,0,0,52.0000000000@0000000000004a40,11600,1000,10600,5,5,3,,0,G6,395917,390000010146,20200511,09:44:53,09:44:58,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,849,3,3900, , ,,0,0,52000.0000000000@000000000064e940,11600,2081,1757889.6076000000@71ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000072,12002G600000072,1,1031077934,18,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002870,2,3,1,0,0,22.0000000000@0000000000003640,27200,0,27200,4,5,3,,0,G6,395917,390000010146,20200511,09:51:28,09:51:34,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,980,3,3900, , ,,0,0,0.0000000000@0000000000000000,27200,2344,1757889.6076000000@71ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000075,12002G600000075,1,1031077922,10,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,002592,2,3,1,0,0,11.0200000000@0ad7a3703d0a2640,40100,0,40100,4,5,3,,0,G6,395917,390000010056,20200511,09:59:18,09:59:18,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,501,,3900, , ,,0,0,0.0000000000@0000000000000000,40100,2671,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000077,12002G600000077,1,1031077934,19,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300642,2,3,1,0,0,41.3100000000@48e17a14aea74440,13400,0,13400,4,5,3,,0,G6,395917,390000010146,20200511,10:01:39,10:01:44,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,228,3,3900, , ,,0,0,0.0000000000@0000000000000000,13400,2738,1757889.6076000002@72ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000078,12002G600000078,1,1031077922,11,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300642,2,3,1,0,0,41.3300000000@0ad7a3703daa4440,22700,0,22700,4,5,3,,0,G6,395917,390000010056,20200511,10:01:39,10:01:39,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,228,,3900, , ,,0,0,0.0000000000@0000000000000000,22700,2737,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000082,12002G600000082,1,1031077934,20,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300036,2,3,1,0,0,26.0000000000@0000000000003a40,23000,0,23000,4,5,3,,0,G6,395917,390000010146,20200511,10:12:29,10:12:34,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,717,3,3900, , ,,0,0,0.0000000000@0000000000000000,23000,2975,1757889.6076000002@72ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000085,12002G600000085,1,1031077934,21,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,002932,2,3,1,0,0,48.0000000000@0000000000004840,12500,0,12500,4,5,3,,0,G6,395917,390000010146,20200511,10:12:59,10:13:04,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,966,3,3900, , ,,0,0,0.0000000000@0000000000000000,12500,2977,1757889.6076000002@72ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000087,12002G600000087,1,1031077934,22,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300568,2,3,1,0,0,29.0000000000@0000000000003d40,20400,0,20400,4,5,3,,0,G6,395917,390000010146,20200511,10:34:48,10:34:53,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,401,3,3900, , ,,0,0,0.0000000000@0000000000000000,20400,3201,1757889.6076000002@72ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000090,12002G600000090,1,1031077922,12,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,000975,2,3,1,0,0,15.0200000000@0ad7a3703d0a2e40,6500,0,6500,4,5,3,,0,G6,395917,390000010056,20200511,10:44:44,10:44:44,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,894,,3900, , ,,0,0,0.0000000000@0000000000000000,6500,3283,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000092,12002G600000092,1,1031077922,13,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,000768,2,3,1,0,0,16.1500000000@6666666666263040,58200,0,58200,4,5,3,,0,G6,395917,390000010056,20200511,10:47:20,10:47:20,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,762,,3900, , ,,0,0,0.0000000000@0000000000000000,58200,3300,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
20200511,G600000094,12002G600000094,1,1031077934,23,390000010146,390000010146,2,0188788526,39000001014601,CNY,2,300805,2,3,1,0,0,21.0200000000@85eb51b81e053540,26000,0,26000,4,5,3,,0,G6,395917,390000010146,20200511,10:49:41,10:49:46,395917,390000010146,UltraVIP,10.224.78.58,00:0f:53:2b:72:70,305419896,,,a,,0,0,,,1123ni3498ebf,,,,0,20,3,3900, , ,,0,0,0.0000000000@0000000000000000,26000,3323,1757889.6076000002@72ac8b9bc1d23a41,999999999,,192.68.253.36,0,1,
20200511,G600000095,12002G600000095,1,1031077922,14,390000010056,390000010056,2,0202844631,39000001005601,CNY,2,300805,2,3,1,0,0,21.0400000000@0ad7a3703d0a3540,38500,0,38500,4,5,3,,0,G6,395917,390000010056,20200511,10:49:41,10:49:41,395917,390000010056,,10.224.78.42,00-0F-53-6D-C4-70,0,,,a,,0,0,,,,,,,0,20,,3900, , ,,0,0,0.0000000000@0000000000000000,38500,3322,943280.9600000000@b81e85eb61c92c41,999999999,,10.224.78.42,0,1,
